CustomerId,Id,AttributeId,AttributeValueId,Name,Description,ShowOnPage,DisplayOrder,Value
128571,508992,5,8,Kanal kupca za cenovnik,,TRUE,1,1
128571,509034,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6281,517793,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
6281,178033,5,8,Kanal kupca za cenovnik,,TRUE,1,3
6281,239509,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6281,473775,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
55194,520515,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
55194,124204,5,8,Kanal kupca za cenovnik,,TRUE,1,1
55194,229740,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55194,470893,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24134,141897,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24134,200366,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24134,459969,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38562,520379,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
38562,128652,5,8,Kanal kupca za cenovnik,,TRUE,1,4
38562,224880,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38562,480668,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5790,121774,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5790,226096,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5790,477406,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56832,134004,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56832,230243,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56832,453475,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13922,126291,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13922,199231,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13922,500413,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8946,183421,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8946,226451,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8946,478754,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
23716,148660,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23716,211590,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23716,468796,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34117,520245,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
34117,136147,5,8,Kanal kupca za cenovnik,,TRUE,1,4
34117,215040,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34117,463642,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23374,149340,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23374,201465,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23374,477411,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8422,141781,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8422,223099,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8422,456037,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
43337,174558,5,8,Kanal kupca za cenovnik,,TRUE,1,1
43337,225323,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
43337,479764,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25274,156749,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25274,220991,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25274,481740,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
119580,523394,5,8,Kanal kupca za cenovnik,,TRUE,1,1
119580,523397,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
119580,523433,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17458,139587,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17458,216425,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17458,503451,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98268,174514,5,8,Kanal kupca za cenovnik,,TRUE,1,1
98268,195525,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98268,486161,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
16598,152889,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16598,193483,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16598,497751,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52792,180150,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52792,210615,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52792,466093,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8029,118862,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8029,215876,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8029,464392,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
9535,152335,5,8,Kanal kupca za cenovnik,,TRUE,1,1
9535,201326,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9535,471709,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54565,154264,5,8,Kanal kupca za cenovnik,,TRUE,1,1
54565,236511,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54565,473505,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
45299,143223,5,8,Kanal kupca za cenovnik,,TRUE,1,4
45299,220199,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
45299,466560,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1091,132402,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1091,210243,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1091,480600,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
118451,517690,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
118451,182189,5,8,Kanal kupca za cenovnik,,TRUE,1,3
118451,216036,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
118451,503439,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
21205,177281,5,8,Kanal kupca za cenovnik,,TRUE,1,1
21205,193439,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
21205,495856,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
20927,182847,5,8,Kanal kupca za cenovnik,,TRUE,1,2
20927,214305,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20927,456672,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
16390,147079,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16390,209762,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16390,482785,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
25456,128518,5,8,Kanal kupca za cenovnik,,TRUE,1,3
25456,199655,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25456,465328,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17836,128011,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17836,194067,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17836,489513,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
43564,138154,5,8,Kanal kupca za cenovnik,,TRUE,1,1
43564,216039,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
43564,482297,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
35753,136624,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35753,221304,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35753,455471,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
41932,183948,5,8,Kanal kupca za cenovnik,,TRUE,1,2
41932,232695,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
41932,485680,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4442,153353,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4442,241079,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4442,478929,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7896,117593,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7896,207206,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7896,500419,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2446,180152,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2446,215193,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2446,495700,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
26436,135218,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26436,225956,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26436,481723,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56826,190374,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56826,195940,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56826,462262,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56770,174099,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56770,207022,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56770,469221,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
98384,140568,5,8,Kanal kupca za cenovnik,,TRUE,1,1
98384,223080,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98384,502138,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
6222,516403,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
6222,124350,5,8,Kanal kupca za cenovnik,,TRUE,1,3
6222,225941,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6222,480306,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
36358,139700,5,8,Kanal kupca za cenovnik,,TRUE,1,1
36358,207074,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
36358,483192,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54562,174422,5,8,Kanal kupca za cenovnik,,TRUE,1,1
54562,220762,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54562,501223,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
48771,179551,5,8,Kanal kupca za cenovnik,,TRUE,1,2
48771,233162,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
48771,494178,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
32822,156911,5,8,Kanal kupca za cenovnik,,TRUE,1,1
32822,203223,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
32822,497963,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
98474,521460,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
98474,149613,5,8,Kanal kupca za cenovnik,,TRUE,1,3
98474,240533,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
98474,495777,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
45668,135779,5,8,Kanal kupca za cenovnik,,TRUE,1,1
45668,207783,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
45668,476628,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
16261,158638,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16261,202388,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16261,458686,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
26113,117258,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26113,198879,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26113,458331,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14856,147225,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14856,223298,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14856,470332,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50244,520593,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
50244,150479,5,8,Kanal kupca za cenovnik,,TRUE,1,3
50244,224715,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50244,458833,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12708,134726,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12708,207807,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12708,501366,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
53900,518165,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
53900,176235,5,8,Kanal kupca za cenovnik,,TRUE,1,3
53900,198522,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
53900,499953,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
54452,145374,5,8,Kanal kupca za cenovnik,,TRUE,1,1
54452,214484,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54452,481874,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
55978,139181,5,8,Kanal kupca za cenovnik,,TRUE,1,1
55978,213256,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55978,487832,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
37083,124266,5,8,Kanal kupca za cenovnik,,TRUE,1,1
37083,211618,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37083,467329,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6719,154241,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6719,221418,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6719,460858,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
618,180509,5,8,Kanal kupca za cenovnik,,TRUE,1,1
618,214587,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
618,496228,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
8719,133855,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8719,209794,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8719,462874,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
124830,180422,5,8,Kanal kupca za cenovnik,,TRUE,1,1
124830,453972,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
124830,509185,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8206,143274,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8206,208208,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8206,483249,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
28487,127446,5,8,Kanal kupca za cenovnik,,TRUE,1,4
28487,219815,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
28487,489952,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34771,159224,5,8,Kanal kupca za cenovnik,,TRUE,1,1
34771,205244,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34771,492919,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
43876,176157,5,8,Kanal kupca za cenovnik,,TRUE,1,1
43876,211170,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
43876,499660,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6207,518642,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
6207,178419,5,8,Kanal kupca za cenovnik,,TRUE,1,2
6207,210393,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6207,490614,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
127153,242918,5,8,Kanal kupca za cenovnik,,TRUE,1,2
127153,242924,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
127153,489332,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
34025,520202,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
34025,124052,5,8,Kanal kupca za cenovnik,,TRUE,1,3
34025,213320,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34025,494895,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5013,137890,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5013,195828,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5013,495672,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
25381,154194,5,8,Kanal kupca za cenovnik,,TRUE,1,1
25381,220146,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
25381,481948,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11109,151503,5,8,Kanal kupca za cenovnik,,TRUE,1,4
11109,207288,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11109,497878,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22017,132738,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22017,227832,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22017,470512,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23790,185476,5,8,Kanal kupca za cenovnik,,TRUE,1,1
23790,193868,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23790,480109,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17495,126468,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17495,211163,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17495,466401,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
20894,128498,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20894,186282,11,24,PG Autorizacija,Spisak ovlašćenih osoba od strane kupca za poručivanje/preuzimanje artikala u našim PG objektima u ime i za račun kupca.,TRUE,1,DA
20894,231955,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20894,457120,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3046,151583,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3046,234467,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3046,459331,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
99021,519229,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
99021,127930,5,8,Kanal kupca za cenovnik,,TRUE,1,1
99021,201518,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
99021,493339,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
24472,122861,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24472,196538,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24472,486720,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16809,124370,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16809,204533,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16809,473303,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34887,125436,5,8,Kanal kupca za cenovnik,,TRUE,1,1
34887,207977,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34887,464547,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
128906,510132,5,8,Kanal kupca za cenovnik,,TRUE,1,1
128906,510193,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
128906,510198,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15127,130101,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15127,231865,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15127,476085,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2920,156338,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2920,203216,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2920,472691,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
51017,135412,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51017,192670,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51017,490429,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12661,123895,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12661,195823,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12661,486794,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
17302,130461,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17302,225531,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17302,454451,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23539,124294,5,8,Kanal kupca za cenovnik,,TRUE,1,2
23539,194572,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23539,496348,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
123222,516722,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
123222,176865,5,8,Kanal kupca za cenovnik,,TRUE,1,2
123222,218003,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
123222,453496,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
117596,180103,5,8,Kanal kupca za cenovnik,,TRUE,1,1
117596,221952,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117596,479356,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
3203,147447,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3203,203698,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3203,477903,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
49596,160400,5,8,Kanal kupca za cenovnik,,TRUE,1,4
49596,230222,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
49596,457805,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
733,117397,5,8,Kanal kupca za cenovnik,,TRUE,1,1
733,199619,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
733,453434,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7718,117466,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7718,234848,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7718,498902,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
33871,519568,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
33871,174067,5,8,Kanal kupca za cenovnik,,TRUE,1,3
33871,236467,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
33871,460045,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
547,138380,5,8,Kanal kupca za cenovnik,,TRUE,1,1
547,231347,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
547,494152,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4342,156369,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4342,228574,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4342,459985,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
116682,517631,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
116682,179874,5,8,Kanal kupca za cenovnik,,TRUE,1,2
116682,242264,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Da
116682,475494,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
100784,518588,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
100784,182972,5,8,Kanal kupca za cenovnik,,TRUE,1,2
100784,203746,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
100784,458898,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
54244,174580,5,8,Kanal kupca za cenovnik,,TRUE,1,1
54244,221138,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54244,479666,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
24855,517515,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
24855,178925,5,8,Kanal kupca za cenovnik,,TRUE,1,2
24855,196862,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24855,453257,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
46834,121129,5,8,Kanal kupca za cenovnik,,TRUE,1,1
46834,201654,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46834,492797,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
104203,503749,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
104203,503927,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
104203,503952,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5065,137306,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5065,195564,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5065,494535,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12644,135309,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12644,226630,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12644,457089,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19593,177216,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19593,235662,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19593,499841,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
19491,177063,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19491,240626,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19491,461212,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
115603,119981,5,8,Kanal kupca za cenovnik,,TRUE,1,1
115603,237616,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
115603,479312,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17835,154994,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17835,192451,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17835,491018,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
35672,137761,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35672,215025,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35672,496295,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16793,185458,5,8,Kanal kupca za cenovnik,,TRUE,1,1
